Sales Order Number,Sales Document Type,Sales Order Line Item,Order Create Date,Requested Delivery Date,Sold-To Party,Sold-to Name,Customer Hierarchy ,Customer Hierarchy Level 6 Text,Customer Hierarchy Level 7 Text,Material,Material Descrption,Material Status Description,Plant Material Status Description,Auth Sell Flag Description,Plant,Order Quantity Sales Unit,Sales Unit of Measure
1076690398,ZOR,800,20251113,20251117,2000587706,PUBLIX 1183,1000007614.0,PUBLIX,PUBLIX,300051111,MTN DEW ZS TRLICHRLEM CAN 12OZ 12P2CFM,Material Active,Material Active,No,1368,1,CS
1076690398,ZOR,920,20251113,20251117,2000587706,PUBLIX 1183,1000007614.0,PUBLIX,PUBLIX,300045368,PEPSI WC ZS WLDCHR PET 16.9OZ 6P4C S,Material Active,Material Active,No,1368,1,CS
1076690398,ZOR,920,20251113,20251117,2000587706,PUBLIX 1183,1000007614.0,PUBLIX,PUBLIX,300045401,PEPSI WC ZS WLDCHR PET 16.9OZ 6P4C,Material Active,Material Active,No,1368,1,CS
1076690431,ZOR,290,20251113,20251115,2000836208,PUBLIX 1444,1000007614.0,PUBLIX,PUBLIX,300044274,SCW CRNBRASB CAN 12OZ 12P2C FM,Material Active,Material Active,No,1R55,1,CS
1076690431,ZOR,380,20251113,20251115,2000836208,PUBLIX 1444,1000007614.0,PUBLIX,PUBLIX,300005485,PUR LF EXTRSWT PET 64OZ 1P8C,Material Active,Material Active,No,1R55,1,CS
1076690431,ZOR,760,20251113,20251115,2000836208,PUBLIX 1444,1000007614.0,PUBLIX,PUBLIX,300056774,POPPI CNBYFZ CAN 12OZ 1P12C,Material Active,Material Active,No,1R55,1,CS
1076690431,ZOR,940,20251113,20251115,2000836208,PUBLIX 1444,1000007614.0,PUBLIX,PUBLIX,300056617,POPPI CNBYFZ CAN 12OZ 4P6C,Material Active,Material Active,No,1R55,1,CS
1076690431,ZOR,950,20251113,20251115,2000836208,PUBLIX 1444,1000007614.0,PUBLIX,PUBLIX,300051111,MTN DEW ZS TRLICHRLEM CAN 12OZ 12P2CFM,Material Active,Material Active,No,1R55,2,CS
1076690458,ZOR,300,20251113,20251115,2001016347,PUBLIX #0303,1000007614.0,PUBLIX,PUBLIX,300044193,STRY ZS CNBYBLZZ CAN 12OZ 12P2C FM,Material Active,Material Active,No,1R50,2,CS
1076690458,ZOR,700,20251113,20251115,2001016347,PUBLIX #0303,1000007614.0,PUBLIX,PUBLIX,300044274,SCW CRNBRASB CAN 12OZ 12P2C FM,Material Active,Material Active,No,1R50,3,CS
1076690550,ZOR,290,20251113,20251115,2004911712,PUBLIX #2007,1000007614.0,PUBLIX,PUBLIX,300040230,BUBLY BRST TRPLBRY PET 16.9OZ 1P12C,Material Active,Material Active,No,1R50,1,CS
1076690550,ZOR,390,20251113,20251115,2004911712,PUBLIX #2007,1000007614.0,PUBLIX,PUBLIX,300044274,SCW CRNBRASB CAN 12OZ 12P2C FM,Material Active,Material Active,No,1R50,2,CS
1076690550,ZOR,450,20251113,20251115,2004911712,PUBLIX #2007,1000007614.0,PUBLIX,PUBLIX,300044193,STRY ZS CNBYBLZZ CAN 12OZ 12P2C FM,Material Active,Material Active,No,1R50,1,CS
1076690557,ZOR,150,20251113,20251115,2000776284,PUBLIX 1042,1000007614.0,PUBLIX,PUBLIX,300005739,NAKED COCNT WTR SB CRTN 16.9OZ 1P12C NJ,Material Active,Material Active,No,1R55,1,CS
1076690557,ZOR,180,20251113,20251115,2000776284,PUBLIX 1042,1000007614.0,PUBLIX,PUBLIX,300056774,POPPI CNBYFZ CAN 12OZ 1P12C,Material Active,Material Active,No,1R55,2,CS
1076690557,ZOR,290,20251113,20251115,2000776284,PUBLIX 1042,1000007614.0,PUBLIX,PUBLIX,300044274,SCW CRNBRASB CAN 12OZ 12P2C FM,Material Active,Material Active,No,1R55,3,CS
1076690557,ZOR,420,20251113,20251115,2000776284,PUBLIX 1042,1000007614.0,PUBLIX,PUBLIX,300051111,MTN DEW ZS TRLICHRLEM CAN 12OZ 12P2CFM,Material Active,Material Active,No,1R55,1,CS
1076690557,ZOR,580,20251113,20251115,2000776284,PUBLIX 1042,1000007614.0,PUBLIX,PUBLIX,300009104,DR PEP ZS CHR CAN 12OZ 12P2CFM,Material Active,Material Active,No,1R55,1,CS
1076690557,ZOR,580,20251113,20251115,2000776284,PUBLIX 1042,1000007614.0,PUBLIX,PUBLIX,300056867,DR PEP ZS CHR CAN 12OZ 12P2CFM NEW,Material Active,Material Active,No,1R55,1,CS
1076690566,ZOR,170,20251113,20251115,2000501677,QUIKTRIP 731,1000008601.0,QUIKTRIP,QUIKTRIP,300008760,STRBK FRP PMNTMOCH GB 13.7OZ 1P12C LSE,Material Active,Material Active,No,1R14,1,CS
1076690566,ZOR,220,20251113,20251115,2000501677,QUIKTRIP 731,1000008601.0,QUIKTRIP,QUIKTRIP,300011593,MTN DEW CD RD SB BIB 5GL 1P1C POS,Material Active,Material Active,No,1R14,1,CS
1076690640,ZOR,240,20251113,20251115,2000399768,PUBLIX #1634,1000007614.0,PUBLIX,PUBLIX,300051111,MTN DEW ZS TRLICHRLEM CAN 12OZ 12P2CFM,Material Active,Material Active,No,1417,1,CS
1076690640,ZOR,290,20251113,20251115,2000399768,PUBLIX #1634,1000007614.0,PUBLIX,PUBLIX,300044194,STRY ZS CNBYBLZZ PET 2L 1P8C S,Material Active,Material Active,No,1417,1,CS
1076690640,ZOR,440,20251113,20251115,2000399768,PUBLIX #1634,1000007614.0,PUBLIX,PUBLIX,300004513,CRS PNPL CAN 12OZ 12P2CFM,Material Active,Material Active,No,1417,2,CS
1076690640,ZOR,520,20251113,20251115,2000399768,PUBLIX #1634,1000007614.0,PUBLIX,PUBLIX,300044193,STRY ZS CNBYBLZZ CAN 12OZ 12P2C FM,Material Active,Material Active,No,1417,1,CS
1076690640,ZOR,670,20251113,20251115,2000399768,PUBLIX #1634,1000007614.0,PUBLIX,PUBLIX,300044274,SCW CRNBRASB CAN 12OZ 12P2C FM,Material Active,Material Active,No,1417,3,CS
1076690713,ZOR,100,20251113,20251115,2001064993,PUBLIX #0568,1000007614.0,PUBLIX,PUBLIX,300056782,POPPI PUPOP CAN 12OZ 4P6C,Material Active,Material Active,No,1R50,1,CS
1076690713,ZOR,500,20251113,20251115,2001064993,PUBLIX #0568,1000007614.0,PUBLIX,PUBLIX,300044274,SCW CRNBRASB CAN 12OZ 12P2C FM,Material Active,Material Active,No,1R50,3,CS
1076690713,ZOR,510,20251113,20251115,2001064993,PUBLIX #0568,1000007614.0,PUBLIX,PUBLIX,300044193,STRY ZS CNBYBLZZ CAN 12OZ 12P2C FM,Material Active,Material Active,No,1R50,5,CS
1076690716,ZOR,180,20251113,20251115,2000798164,PUBLIX 1594,1000007614.0,PUBLIX,PUBLIX,300044274,SCW CRNBRASB CAN 12OZ 12P2C FM,Material Active,Material Active,No,1465,1,CS
1076690716,ZOR,640,20251113,20251115,2000798164,PUBLIX 1594,1000007614.0,PUBLIX,PUBLIX,300056774,POPPI CNBYFZ CAN 12OZ 1P12C,Material Active,Material Active,No,1465,7,CS
1076690800,ZOR,100,20251113,20251117,2000534810,Publix #0434,1000007614.0,PUBLIX,PUBLIX,300011587,MTN DEW CD RD CODERD PET 2L 1P8C,Material Active,Material Active,No,1446,1,CS
1076690800,ZOR,310,20251113,20251117,2000534810,Publix #0434,1000007614.0,PUBLIX,PUBLIX,300009919,SCW CRNBRASB PET 2L 1P8C LOOSE,Material Active,Material Active,No,1446,1,CS
1076690801,ZOR,190,20251113,20251117,2000550346,PUBLIX #0021,1000007614.0,PUBLIX,PUBLIX,300044274,SCW CRNBRASB CAN 12OZ 12P2C FM,Material Active,Material Active,No,1R50,4,CS
1076690801,ZOR,660,20251113,20251117,2000550346,PUBLIX #0021,1000007614.0,PUBLIX,PUBLIX,300044193,STRY ZS CNBYBLZZ CAN 12OZ 12P2C FM,Material Active,Material Active,No,1R50,2,CS
1076690818,ZOR,550,20251113,20251117,2000592802,PUBLIX 1116,1000007614.0,PUBLIX,PUBLIX,300044193,STRY ZS CNBYBLZZ CAN 12OZ 12P2C FM,Material Active,Material Active,No,1R65,1,CS
1076690818,ZOR,760,20251113,20251117,2000592802,PUBLIX 1116,1000007614.0,PUBLIX,PUBLIX,300044194,STRY ZS CNBYBLZZ PET 2L 1P8C S,Material Active,Material Active,No,1R65,2,CS
1076690829,ZOR,120,20251113,20251115,2000886335,PUBLIX 0523,1000007614.0,PUBLIX,PUBLIX,300005485,PUR LF EXTRSWT PET 64OZ 1P8C,Material Active,Material Active,No,1381,1,CS
1076690829,ZOR,450,20251113,20251115,2000886335,PUBLIX 0523,1000007614.0,PUBLIX,PUBLIX,300051111,MTN DEW ZS TRLICHRLEM CAN 12OZ 12P2CFM,Material Active,Material Active,No,1381,2,CS
1076690829,ZOR,500,20251113,20251115,2000886335,PUBLIX 0523,1000007614.0,PUBLIX,PUBLIX,300044274,SCW CRNBRASB CAN 12OZ 12P2C FM,Material Active,Material Active,No,1381,2,CS
1076690834,ZOR,510,20251113,20251115,2000369364,SHOPRITE #0118,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300008956,DT LIPTON CITGRNTEA PET 64OZ 1P8C SIRENA,Material Active,Material Inactive,No,1070,1,CS
1076690834,ZOR,520,20251113,20251115,2000369364,SHOPRITE #0118,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300009239,PUR LF GRNTEA PET 16.9OZ 6P2C,Material Active,Material Active,No,1070,1,CS
1076690834,ZOR,530,20251113,20251115,2000369364,SHOPRITE #0118,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300008113,BUBLY BNC CITCHR CAN 12OZ 8P3CFM,Material Active,Material Inactive,No,1070,1,CS
1076690834,ZOR,560,20251113,20251115,2000369364,SHOPRITE #0118,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300010407,PUR LF SWTTEA PET 16.9OZ 6P2C SBTLY,Material Active,Material Inactive,No,1070,1,CS
1076690834,ZOR,570,20251113,20251115,2000369364,SHOPRITE #0118,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300010405,PUR LF PEAC PET 16.9OZ 6P2C SBTLY,Material Active,Material Inactive,No,1070,1,CS
1076690834,ZOR,640,20251113,20251115,2000369364,SHOPRITE #0118,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300010347,GAT G FIT CITBRY PET 16.9OZ 1P12C,Material Active,Material Active,No,1070,1,CS
1076690834,ZOR,650,20251113,20251115,2000369364,SHOPRITE #0118,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300007188,GAT G Z CHR PET 12OZ 6P4C  PRCH,Material Active,Material Active,No,1070,1,CS
1076690834,ZOR,770,20251113,20251115,2000369364,SHOPRITE #0118,1000007609.0,WAKEFERN FOOD CORP,SHOP RITE,300007159,BUBLY WTR CAN 12OZ 8P3CFM,Material Active,Material Active,No,1070,1,CS
1076690909,ZOR,410,20251113,20251117,2000586056,PUBLIX 1164,1000007614.0,PUBLIX,PUBLIX,300051111,MTN DEW ZS TRLICHRLEM CAN 12OZ 12P2CFM,Material Active,Material Active,No,1R65,3,CS
1076690909,ZOR,670,20251113,20251117,2000586056,PUBLIX 1164,1000007614.0,PUBLIX,PUBLIX,300008760,STRBK FRP PMNTMOCH GB 13.7OZ 1P12C LSE,Material Active,Material Active,No,1R65,1,CS
1076690909,ZOR,900,20251113,20251117,2000586056,PUBLIX 1164,1000007614.0,PUBLIX,PUBLIX,300044193,STRY ZS CNBYBLZZ CAN 12OZ 12P2C FM,Material Active,Material Active,No,1R65,3,CS
1076690917,ZOR,10,20251113,20251117,2000839001,PUBLIX 0670,1000007614.0,PUBLIX,PUBLIX,300038590,GAT GTRLT ZS FRPNCH PET 20OZ 1PK12CS,Material Active,Material Active,No,1368,1,CS
1076690917,ZOR,50,20251113,20251117,2000839001,PUBLIX 0670,1000007614.0,PUBLIX,PUBLIX,300045368,PEPSI WC ZS WLDCHR PET 16.9OZ 6P4C S,Material Active,Material Active,No,1368,1,CS
1076690917,ZOR,50,20251113,20251117,2000839001,PUBLIX 0670,1000007614.0,PUBLIX,PUBLIX,300045401,PEPSI WC ZS WLDCHR PET 16.9OZ 6P4C,Material Active,Material Active,No,1368,1,CS
1076690917,ZOR,70,20251113,20251117,2000839001,PUBLIX 0670,1000007614.0,PUBLIX,PUBLIX,300044193,STRY ZS CNBYBLZZ CAN 12OZ 12P2C FM,Material Active,Material Active,No,1368,2,CS
1076690917,ZOR,420,20251113,20251117,2000839001,PUBLIX 0670,1000007614.0,PUBLIX,PUBLIX,300051111,MTN DEW ZS TRLICHRLEM CAN 12OZ 12P2CFM,Material Active,Material Active,No,1368,1,CS
1076690917,ZOR,720,20251113,20251117,2000839001,PUBLIX 0670,1000007614.0,PUBLIX,PUBLIX,300009104,DR PEP ZS CHR CAN 12OZ 12P2CFM,Material Active,Material Active,No,1368,1,CS
1076690917,ZOR,720,20251113,20251117,2000839001,PUBLIX 0670,1000007614.0,PUBLIX,PUBLIX,300056867,DR PEP ZS CHR CAN 12OZ 12P2CFM NEW,Material Active,Material Active,No,1368,1,CS
1076690917,ZOR,750,20251113,20251117,2000839001,PUBLIX 0670,1000007614.0,PUBLIX,PUBLIX,300004513,CRS PNPL CAN 12OZ 12P2CFM,Material Active,Material Active,No,1368,2,CS
1076690941,ZOR,260,20251113,20251117,2000974061,PUBLIX 0757,1000007614.0,PUBLIX,PUBLIX,300044274,SCW CRNBRASB CAN 12OZ 12P2C FM,Material Active,Material Active,No,1381,2,CS
1076690941,ZOR,620,20251113,20251117,2000974061,PUBLIX 0757,1000007614.0,PUBLIX,PUBLIX,300044193,STRY ZS CNBYBLZZ CAN 12OZ 12P2C FM,Material Active,Material Active,No,1381,1,CS
1076690950,ZOR,70,20251113,20251117,2000904577,QUIKTRIP 780,1000008601.0,QUIKTRIP,QUIKTRIP,300003482,BRSK IC T RASB PET 1L 1P15C LS,Material Active,Material Inactive,No,1R14,1,CS
1076690950,ZOR,70,20251113,20251117,2000904577,QUIKTRIP 780,1000008601.0,QUIKTRIP,QUIKTRIP,300003500,BRSK IC T RASB PET 1L 1P15C S,Material Active,Material Inactive,No,1R14,1,CS
1076690950,ZOR,110,20251113,20251117,2000904577,QUIKTRIP 780,1000008601.0,QUIKTRIP,QUIKTRIP,300005846,STRBK FRP PUMPSPC GB 13.7OZ 1P12C,Material Active,Material Active,No,1R14,1,CS
1076690950,ZOR,150,20251113,20251117,2000904577,QUIKTRIP 780,1000008601.0,QUIKTRIP,QUIKTRIP,300008760,STRBK FRP PMNTMOCH GB 13.7OZ 1P12C LSE,Material Active,Material Active,No,1R14,1,CS
1076690981,ZOR,140,20251113,20251117,2000796063,PUBLIX 0636,1000007614.0,PUBLIX,PUBLIX,300009104,DR PEP ZS CHR CAN 12OZ 12P2CFM,Material Active,Material Active,No,1368,4,CS
1076690981,ZOR,140,20251113,20251117,2000796063,PUBLIX 0636,1000007614.0,PUBLIX,PUBLIX,300056867,DR PEP ZS CHR CAN 12OZ 12P2CFM NEW,Material Active,Material Active,No,1368,4,CS
1076690981,ZOR,320,20251113,20251117,2000796063,PUBLIX 0636,1000007614.0,PUBLIX,PUBLIX,300044193,STRY ZS CNBYBLZZ CAN 12OZ 12P2C FM,Material Active,Material Active,No,1368,4,CS
1076690981,ZOR,870,20251113,20251117,2000796063,PUBLIX 0636,1000007614.0,PUBLIX,PUBLIX,300044274,SCW CRNBRASB CAN 12OZ 12P2C FM,Material Active,Material Active,No,1368,2,CS
1076690981,ZOR,1260,20251113,20251117,2000796063,PUBLIX 0636,1000007614.0,PUBLIX,PUBLIX,300045368,PEPSI WC ZS WLDCHR PET 16.9OZ 6P4C S,Material Active,Material Active,No,1368,2,CS
1076690981,ZOR,1260,20251113,20251117,2000796063,PUBLIX 0636,1000007614.0,PUBLIX,PUBLIX,300045401,PEPSI WC ZS WLDCHR PET 16.9OZ 6P4C,Material Active,Material Active,No,1368,2,CS
1076690992,ZOR,210,20251113,20251115,2000404552,PUBLIX 0395,1000007614.0,PUBLIX,PUBLIX,300009104,DR PEP ZS CHR CAN 12OZ 12P2CFM,Material Active,Material Active,No,1392,2,CS
1076690992,ZOR,210,20251113,20251115,2000404552,PUBLIX 0395,1000007614.0,PUBLIX,PUBLIX,300056867,DR PEP ZS CHR CAN 12OZ 12P2CFM NEW,Material Active,Material Active,No,1392,2,CS
1076690992,ZOR,320,20251113,20251115,2000404552,PUBLIX 0395,1000007614.0,PUBLIX,PUBLIX,300044274,SCW CRNBRASB CAN 12OZ 12P2C FM,Material Active,Material Active,No,1392,2,CS
1076690999,ZOR,90,20251113,20251115,2001203911,PUBLIX 0457,1000007614.0,PUBLIX,PUBLIX,300009104,DR PEP ZS CHR CAN 12OZ 12P2CFM,Material Active,Material Active,No,1392,1,CS
1076690999,ZOR,90,20251113,20251115,2001203911,PUBLIX 0457,1000007614.0,PUBLIX,PUBLIX,300056867,DR PEP ZS CHR CAN 12OZ 12P2CFM NEW,Material Active,Material Active,No,1392,1,CS
1076690999,ZOR,230,20251113,20251115,2001203911,PUBLIX 0457,1000007614.0,PUBLIX,PUBLIX,300044274,SCW CRNBRASB CAN 12OZ 12P2C FM,Material Active,Material Active,No,1392,2,CS
1076691029,ZOR,160,20251113,20251115,2000825930,PUBLIX 0764,1000007614.0,PUBLIX,PUBLIX,300045368,PEPSI WC ZS WLDCHR PET 16.9OZ 6P4C S,Material Active,Material Active,No,1368,2,CS
1076691029,ZOR,160,20251113,20251115,2000825930,PUBLIX 0764,1000007614.0,PUBLIX,PUBLIX,300045401,PEPSI WC ZS WLDCHR PET 16.9OZ 6P4C,Material Active,Material Active,No,1368,2,CS
1076691029,ZOR,350,20251113,20251115,2000825930,PUBLIX 0764,1000007614.0,PUBLIX,PUBLIX,300044193,STRY ZS CNBYBLZZ CAN 12OZ 12P2C FM,Material Active,Material Active,No,1368,4,CS
1076691029,ZOR,580,20251113,20251115,2000825930,PUBLIX 0764,1000007614.0,PUBLIX,PUBLIX,300044274,SCW CRNBRASB CAN 12OZ 12P2C FM,Material Active,Material Active,No,1368,1,CS
1076691029,ZOR,1020,20251113,20251115,2000825930,PUBLIX 0764,1000007614.0,PUBLIX,PUBLIX,300038590,GAT GTRLT ZS FRPNCH PET 20OZ 1PK12CS,Material Active,Material Active,No,1368,2,CS
1076691029,ZOR,1100,20251113,20251115,2000825930,PUBLIX 0764,1000007614.0,PUBLIX,PUBLIX,300051111,MTN DEW ZS TRLICHRLEM CAN 12OZ 12P2CFM,Material Active,Material Active,No,1368,1,CS
1076691029,ZOR,1210,20251113,20251115,2000825930,PUBLIX 0764,1000007614.0,PUBLIX,PUBLIX,300009104,DR PEP ZS CHR CAN 12OZ 12P2CFM,Material Active,Material Active,No,1368,1,CS
1076691029,ZOR,1210,20251113,20251115,2000825930,PUBLIX 0764,1000007614.0,PUBLIX,PUBLIX,300056867,DR PEP ZS CHR CAN 12OZ 12P2CFM NEW,Material Active,Material Active,No,1368,1,CS
1076691030,ZOR,160,20251113,20251117,2001010957,PUBLIX #0239,1000007614.0,PUBLIX,PUBLIX,300044274,SCW CRNBRASB CAN 12OZ 12P2C FM,Material Active,Material Active,No,1R50,1,CS
1076691140,ZOR,620,20251113,20251115,2000745144,PUBLIX 1469,1000007614.0,PUBLIX,PUBLIX,300044193,STRY ZS CNBYBLZZ CAN 12OZ 12P2C FM,Material Active,Material Active,No,1R50,2,CS
1076691140,ZOR,870,20251113,20251115,2000745144,PUBLIX 1469,1000007614.0,PUBLIX,PUBLIX,300044274,SCW CRNBRASB CAN 12OZ 12P2C FM,Material Active,Material Active,No,1R50,3,CS
1076691140,ZOR,920,20251113,20251115,2000745144,PUBLIX 1469,1000007614.0,PUBLIX,PUBLIX,300051111,MTN DEW ZS TRLICHRLEM CAN 12OZ 12P2CFM,Material Active,Material Active,No,1R50,1,CS
1076691163,ZOR,30,20251113,20251117,2000887042,PUBLIX #1690,1000007614.0,PUBLIX,PUBLIX,300044193,STRY ZS CNBYBLZZ CAN 12OZ 12P2C FM,Material Active,Material Active,No,1R14,1,CS
1076691163,ZOR,170,20251113,20251117,2000887042,PUBLIX #1690,1000007614.0,PUBLIX,PUBLIX,300009104,DR PEP ZS CHR CAN 12OZ 12P2CFM,Material Active,Material Active,No,1R14,5,CS
1076691163,ZOR,170,20251113,20251117,2000887042,PUBLIX #1690,1000007614.0,PUBLIX,PUBLIX,300056867,DR PEP ZS CHR CAN 12OZ 12P2CFM NEW,Material Active,Material Active,No,1R14,5,CS
1076691168,ZOR,50,20251113,20251117,2001115003,PUBLIX 1064,1000007614.0,PUBLIX,PUBLIX,300009104,DR PEP ZS CHR CAN 12OZ 12P2CFM,Material Active,Material Active,No,1R08,4,CS
1076691168,ZOR,50,20251113,20251117,2001115003,PUBLIX 1064,1000007614.0,PUBLIX,PUBLIX,300056867,DR PEP ZS CHR CAN 12OZ 12P2CFM NEW,Material Active,Material Active,No,1R08,4,CS
1076691168,ZOR,160,20251113,20251117,2001115003,PUBLIX 1064,1000007614.0,PUBLIX,PUBLIX,300044274,SCW CRNBRASB CAN 12OZ 12P2C FM,Material Active,Material Active,No,1R08,1,CS
1076691168,ZOR,220,20251113,20251117,2001115003,PUBLIX 1064,1000007614.0,PUBLIX,PUBLIX,300008760,STRBK FRP PMNTMOCH GB 13.7OZ 1P12C LSE,Material Active,Material Active,No,1R08,1,CS
1076691169,ZOR,650,20251113,20251117,2000849242,PUBLIX 0074,1000007614.0,PUBLIX,PUBLIX,300051111,MTN DEW ZS TRLICHRLEM CAN 12OZ 12P2CFM,Material Active,Material Active,No,1R14,1,CS
1076691198,ZOR,70,20251113,20251117,2000404498,PUBLIX 0486,1000007614.0,PUBLIX,PUBLIX,300051111,MTN DEW ZS TRLICHRLEM CAN 12OZ 12P2CFM,Material Active,Material Active,No,1393,2,CS
1076691198,ZOR,770,20251113,20251117,2000404498,PUBLIX 0486,1000007614.0,PUBLIX,PUBLIX,300009104,DR PEP ZS CHR CAN 12OZ 12P2CFM,Material Active,Material Active,No,1393,11,CS
1076691198,ZOR,770,20251113,20251117,2000404498,PUBLIX 0486,1000007614.0,PUBLIX,PUBLIX,300056867,DR PEP ZS CHR CAN 12OZ 12P2CFM NEW,Material Active,Material Active,No,1393,11,CS
1076691199,ZOR,720,20251113,20251117,2000952458,PUBLIX 0593,1000007614.0,PUBLIX,PUBLIX,300045368,PEPSI WC ZS WLDCHR PET 16.9OZ 6P4C S,Material Active,Material Active,No,1368,1,CS
1076691199,ZOR,720,20251113,20251117,2000952458,PUBLIX 0593,1000007614.0,PUBLIX,PUBLIX,300045401,PEPSI WC ZS WLDCHR PET 16.9OZ 6P4C,Material Active,Material Active,No,1368,1,CS
1076691211,ZOR,10,20251113,20251115,2000607057,PUBLIX #1422,1000007614.0,PUBLIX,PUBLIX,300009104,DR PEP ZS CHR CAN 12OZ 12P2CFM,Material Active,Material Active,No,1400,2,CS
1076691211,ZOR,10,20251113,20251115,2000607057,PUBLIX #1422,1000007614.0,PUBLIX,PUBLIX,300056867,DR PEP ZS CHR CAN 12OZ 12P2CFM NEW,Material Active,Material Active,No,1400,2,CS
1076691211,ZOR,650,20251113,20251115,2000607057,PUBLIX #1422,1000007614.0,PUBLIX,PUBLIX,300044274,SCW CRNBRASB CAN 12OZ 12P2C FM,Material Active,Material Active,No,1400,4,CS
1076691211,ZOR,700,20251113,20251115,2000607057,PUBLIX #1422,1000007614.0,PUBLIX,PUBLIX,300044193,STRY ZS CNBYBLZZ CAN 12OZ 12P2C FM,Material Active,Material Active,No,1400,2,CS
1076691212,ZOR,270,20251113,20251117,2001237364,PUBLIX 1467,1000007614.0,PUBLIX,PUBLIX,300044274,SCW CRNBRASB CAN 12OZ 12P2C FM,Material Active,Material Active,No,1388,5,CS
1076691212,ZOR,530,20251113,20251117,2001237364,PUBLIX 1467,1000007614.0,PUBLIX,PUBLIX,300044193,STRY ZS CNBYBLZZ CAN 12OZ 12P2C FM,Material Active,Material Active,No,1388,1,CS
1076691221,ZOR,40,20251113,20251117,2000778397,PUBLIX 1563,1000007614.0,PUBLIX,PUBLIX,300009104,DR PEP ZS CHR CAN 12OZ 12P2CFM,Material Active,Material Active,No,1381,1,CS
1076691221,ZOR,40,20251113,20251117,2000778397,PUBLIX 1563,1000007614.0,PUBLIX,PUBLIX,300056867,DR PEP ZS CHR CAN 12OZ 12P2CFM NEW,Material Active,Material Active,No,1381,1,CS
1076691221,ZOR,380,20251113,20251117,2000778397,PUBLIX 1563,1000007614.0,PUBLIX,PUBLIX,300044274,SCW CRNBRASB CAN 12OZ 12P2C FM,Material Active,Material Active,No,1381,2,CS
1076691230,ZOR,450,20251113,20251117,2003866911,PUBLIX 1783,1000007614.0,PUBLIX,PUBLIX,300056774,POPPI CNBYFZ CAN 12OZ 1P12C,Material Active,Material Active,No,1446,1,CS
1076691239,ZOR,260,20251113,20251115,2000540188,Publix #0848,1000007614.0,PUBLIX,PUBLIX,300051203,CELSIUS LF SPKSPIZVB SLCN 12OZ1P12C,Material Active,Material Active,No,1446,3,CS
1076691239,ZOR,620,20251113,20251115,2000540188,Publix #0848,1000007614.0,PUBLIX,PUBLIX,300056782,POPPI PUPOP CAN 12OZ 4P6C,Material Active,Material Active,No,1446,1,CS
1076691239,ZOR,800,20251113,20251115,2000540188,Publix #0848,1000007614.0,PUBLIX,PUBLIX,300009919,SCW CRNBRASB PET 2L 1P8C LOOSE,Material Active,Material Active,No,1446,1,CS
1076691239,ZOR,1070,20251113,20251115,2000540188,Publix #0848,1000007614.0,PUBLIX,PUBLIX,300056774,POPPI CNBYFZ CAN 12OZ 1P12C,Material Active,Material Active,No,1446,2,CS
1076691259,ZOR,210,20251113,20251117,2000971193,QUIKTRIP 427,1000008601.0,QUIKTRIP,QUIKTRIP,300045060,BUBLY BRST MGOLIM PET 16.9OZ 1P12C,Material Active,Material Active,No,1K16,1,CS
1076691261,ZOR,200,20251113,20251117,2000492080,PUBLIX 1119,1000007614.0,PUBLIX,PUBLIX,300044193,STRY ZS CNBYBLZZ CAN 12OZ 12P2C FM,Material Active,Material Active,No,1368,1,CS
1076691261,ZOR,330,20251113,20251117,2000492080,PUBLIX 1119,1000007614.0,PUBLIX,PUBLIX,300044274,SCW CRNBRASB CAN 12OZ 12P2C FM,Material Active,Material Active,No,1368,2,CS
1076691261,ZOR,780,20251113,20251117,2000492080,PUBLIX 1119,1000007614.0,PUBLIX,PUBLIX,300009104,DR PEP ZS CHR CAN 12OZ 12P2CFM,Material Active,Material Active,No,1368,1,CS
1076691261,ZOR,780,20251113,20251117,2000492080,PUBLIX 1119,1000007614.0,PUBLIX,PUBLIX,300056867,DR PEP ZS CHR CAN 12OZ 12P2CFM NEW,Material Active,Material Active,No,1368,1,CS
1076691318,ZOR,170,20251113,20251115,2000493310,PUBLIX 0142,1000007614.0,PUBLIX,PUBLIX,300051111,MTN DEW ZS TRLICHRLEM CAN 12OZ 12P2CFM,Material Active,Material Active,No,1R65,2,CS
1076691318,ZOR,270,20251113,20251115,2000493310,PUBLIX 0142,1000007614.0,PUBLIX,PUBLIX,300044193,STRY ZS CNBYBLZZ CAN 12OZ 12P2C FM,Material Active,Material Active,No,1R65,1,CS
1076691318,ZOR,310,20251113,20251115,2000493310,PUBLIX 0142,1000007614.0,PUBLIX,PUBLIX,300005739,NAKED COCNT WTR SB CRTN 16.9OZ 1P12C NJ,Material Active,Material Active,No,1R65,1,CS
1076691319,ZOR,350,20251113,20251117,2001087262,PUBLIX #0748,1000007614.0,PUBLIX,PUBLIX,300044193,STRY ZS CNBYBLZZ CAN 12OZ 12P2C FM,Material Active,Material Active,No,1R50,1,CS
